age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
41,2,179533,9,2,13,0,4,1,0,0,35,39
22,5,334693,10,4,0,3,4,0,0,0,40,39
43,4,198096,14,2,11,0,4,1,0,0,60,39
41,5,355756,10,4,9,1,4,1,0,0,40,39
27,2,19395,10,2,5,5,4,0,0,0,35,39
41,1,242586,10,2,3,0,4,1,0,0,40,39
36,2,208358,15,0,9,1,4,1,99999,0,45,39
49,2,160647,13,2,0,5,4,0,0,0,40,39
20,2,227943,9,4,5,3,4,1,0,0,45,39
58,4,197665,9,3,7,4,4,0,0,0,45,39
35,4,216129,8,4,7,1,2,0,0,0,40,38
30,1,326104,9,2,10,0,4,1,0,0,40,39
21,2,57211,9,4,2,3,4,1,0,0,40,39
29,2,100219,12,4,6,4,4,1,0,0,45,39
40,2,291192,9,6,11,1,4,0,0,0,40,39
54,5,93415,13,4,9,4,1,0,0,0,40,39
35,2,191502,13,2,11,0,4,1,0,0,60,39
35,2,261382,13,2,11,0,4,1,0,0,50,39
40,2,170230,13,3,7,1,4,0,0,0,40,0
59,2,374924,9,5,11,4,2,0,0,0,40,39
43,3,320984,10,2,6,0,4,1,0,0,50,39
39,2,338320,6,2,2,0,4,1,0,0,60,39
71,2,157909,10,4,7,1,4,0,2964,0,60,39
33,2,637222,8,0,6,4,2,0,0,0,40,39
28,2,430084,9,0,7,3,2,1,0,0,35,39
30,2,125279,9,3,11,4,4,1,0,0,40,39
51,3,180195,9,2,11,0,4,1,0,0,50,39
39,2,208778,9,2,6,5,4,0,0,0,40,39
62,2,81534,10,2,11,0,1,1,0,0,40,39
37,2,325538,9,4,3,3,4,1,0,0,60,0
28,2,142264,5,4,6,1,4,1,0,0,50,6
23,2,128604,9,4,11,3,1,1,0,0,48,35
39,2,277886,13,2,11,5,4,0,0,0,30,39
50,3,100029,13,6,11,4,4,1,0,0,65,39
45,1,160472,13,2,3,0,4,1,0,1977,50,39
23,6,123983,13,4,14,3,3,1,0,0,40,39
47,2,297884,6,6,6,1,4,1,0,0,40,39
59,2,99131,9,6,9,1,4,0,0,0,18,39
32,2,44392,12,2,5,0,4,1,0,0,40,39
49,2,199029,13,2,11,0,4,1,0,2415,55,39
74,0,181508,9,6,7,1,4,1,0,0,17,39
22,2,190625,10,4,0,3,4,1,0,0,35,39
32,2,194740,10,2,2,0,4,1,0,0,55,12
34,2,27380,13,2,4,0,4,1,0,0,50,39
59,2,160631,13,2,2,0,4,1,0,0,60,39
36,2,224531,13,2,11,0,4,1,0,0,50,39
59,2,283005,7,0,0,4,4,0,0,0,40,39
47,3,101926,13,0,3,1,4,1,0,0,70,39
53,1,135102,9,2,7,0,4,1,0,2002,45,39
25,4,113436,10,4,2,4,4,1,0,0,35,39
44,2,248973,13,0,0,1,2,1,0,0,65,39
57,4,225334,15,2,11,5,4,0,15024,0,35,39
42,4,157562,13,2,4,0,4,1,0,1902,80,39
58,1,310085,6,2,13,0,4,1,0,0,40,39
39,2,129597,13,2,11,0,4,1,3464,0,40,39
32,6,53042,9,4,14,3,2,1,0,0,40,39
47,2,169324,13,2,3,5,2,0,0,0,35,39
52,6,134447,10,2,14,0,4,1,0,0,50,39
52,2,141301,9,0,6,1,4,0,0,0,40,39
34,2,235124,9,4,7,4,2,0,0,0,35,39
41,2,149102,9,3,2,1,4,1,0,0,40,31
30,2,423770,10,4,9,3,4,1,0,0,40,26
44,2,211759,13,2,3,0,3,1,0,0,40,33
17,6,110998,10,4,14,3,1,0,0,0,40,30
34,2,56883,10,4,7,4,4,0,0,0,40,39
41,2,223062,10,5,7,1,2,1,0,0,40,39
29,2,406662,9,4,5,1,4,1,0,0,40,39
25,2,206600,5,4,6,2,4,1,0,0,48,26
42,1,147510,13,5,9,4,4,1,0,0,40,39
48,2,235646,10,2,11,0,4,1,3103,0,40,39
26,2,187577,11,4,11,1,4,1,0,0,55,39
64,3,132832,9,2,0,5,4,0,20051,0,40,0
46,3,278322,13,2,11,0,4,1,0,0,45,39
38,2,278924,13,2,3,0,4,1,0,1887,50,39
49,5,203039,7,2,0,0,4,1,0,0,40,39
23,2,145651,10,4,11,3,2,0,0,0,20,39
46,1,144531,13,4,9,1,4,0,0,0,40,39
30,2,91145,9,4,5,4,4,1,0,0,55,39
49,4,211762,9,2,2,0,4,1,0,0,40,39
47,6,111563,11,0,14,1,4,1,0,0,40,39
44,2,180985,13,2,9,0,4,1,0,0,50,0
31,2,207537,9,0,2,3,4,1,0,1669,50,39
19,2,417657,9,4,5,3,4,1,0,0,50,39
45,2,189890,12,0,9,4,4,0,5455,0,38,39
34,2,223212,13,2,9,0,4,1,0,1848,40,29
26,2,108658,9,4,2,1,4,1,0,0,40,39
38,4,190023,9,2,13,0,4,1,0,0,40,39
31,2,222130,10,4,0,1,4,0,0,0,43,39
36,3,164866,12,5,3,1,4,1,0,0,50,39
31,2,170983,13,2,3,0,4,1,0,0,60,39
30,2,186269,13,2,12,0,4,1,0,0,40,39
37,2,286026,9,2,9,0,4,1,0,0,40,39
30,2,403433,13,4,9,1,2,1,0,0,50,39
21,6,224209,9,2,14,5,2,0,0,0,30,39
73,2,123160,6,6,7,1,4,0,0,0,10,39
38,0,99527,14,2,3,0,4,1,0,0,40,39
30,2,123178,6,4,2,1,4,1,0,0,50,39
33,2,231043,9,2,2,0,4,1,0,0,50,39
52,1,317733,13,2,9,0,4,1,7688,0,40,39
58,2,241056,10,0,0,4,4,0,0,0,46,39
34,1,220066,14,4,9,1,4,0,0,0,50,39
35,2,180342,9,2,2,0,4,1,0,0,40,39
59,0,31840,9,2,2,0,4,1,0,0,40,39
45,2,183168,13,0,3,4,4,0,0,0,40,39
27,2,386036,10,4,13,1,4,1,0,0,48,39
31,1,446358,16,4,9,1,4,1,0,0,50,26
45,2,28035,10,4,4,2,4,1,0,0,50,39
40,2,282155,9,5,7,2,4,0,0,0,25,39
27,2,192384,15,2,0,0,4,1,0,0,40,39
19,2,383637,9,4,7,3,4,1,0,0,20,39
34,3,80249,10,2,4,0,4,1,0,0,72,39
32,5,159537,12,2,2,0,4,1,0,0,40,39
49,2,240859,7,2,2,0,4,1,0,0,40,5
33,2,83446,7,0,3,4,4,0,0,0,40,39
62,2,185503,13,2,9,0,4,1,0,0,50,39
39,4,68781,9,2,3,0,4,1,0,0,40,39
43,2,220589,9,0,3,4,4,0,0,0,40,39
22,2,51136,10,4,12,1,4,0,0,0,60,39
24,2,54560,9,2,13,0,4,1,0,0,45,39
25,2,201413,10,4,7,4,2,0,0,0,40,39
19,2,40425,10,4,11,1,4,0,0,0,28,39
31,2,189461,12,0,0,4,4,0,0,0,41,39
53,2,200576,7,0,2,2,4,0,0,0,40,39
61,2,92691,9,2,0,0,4,1,0,0,3,39
47,2,664821,13,2,7,0,4,1,0,0,40,8
37,2,175130,9,0,0,4,4,0,0,0,45,39
50,4,391016,13,0,3,1,4,1,0,0,30,39
27,2,249315,10,4,11,1,4,1,0,0,44,39
58,2,111169,9,0,0,1,4,0,0,0,40,39
43,2,334946,9,2,5,0,2,1,0,0,40,39
39,2,352248,12,2,0,0,4,1,0,0,40,39
36,2,173804,10,4,11,1,4,0,0,0,35,39
56,2,155449,13,2,9,0,4,1,0,0,50,39
26,2,73689,9,2,4,0,4,1,0,0,55,39
23,2,227594,13,4,9,3,4,0,0,0,38,39
47,2,161676,7,4,13,1,2,1,0,0,40,39
68,2,75913,8,6,11,1,4,0,0,0,30,39
47,1,242552,10,4,10,1,2,1,0,0,40,39
45,0,352094,10,2,12,0,4,1,7688,0,40,13
26,2,159732,10,2,3,0,4,1,0,0,60,39
20,2,131230,9,4,6,3,4,1,0,1590,40,39
46,2,180695,10,4,0,3,4,0,0,0,40,39
37,2,189922,12,2,12,0,4,1,0,0,50,39
37,2,409189,10,2,2,0,4,1,0,0,45,39
43,2,111252,10,2,13,0,4,1,0,0,42,39
59,2,294395,14,6,9,1,4,0,0,0,40,39
39,2,172718,9,0,0,4,4,0,0,0,40,39
32,2,43403,10,0,4,1,4,0,0,1590,54,39
63,2,111963,10,2,9,0,4,1,0,0,16,39
45,2,247869,13,2,9,0,4,1,0,0,60,39
59,2,114032,13,0,0,4,4,0,0,0,40,39
36,6,356838,8,4,14,1,4,1,0,0,35,39
26,2,179633,9,4,12,2,4,1,0,0,40,39
34,2,19847,9,0,0,4,4,0,0,0,40,39
41,2,231689,9,2,2,0,4,1,0,0,40,39
26,2,209942,9,4,5,3,2,1,0,0,40,39
53,2,197492,9,0,6,1,4,0,0,0,40,39
33,2,262439,9,2,0,5,4,0,0,0,35,39
46,2,283037,13,2,3,0,4,1,0,0,50,39
31,2,83446,9,6,2,4,4,0,0,0,40,39
24,2,215443,9,5,7,1,4,1,0,0,40,39
57,1,268252,9,0,0,4,4,0,0,0,62,39
40,2,181015,9,5,7,4,4,0,0,0,47,39
41,3,139916,11,2,11,0,3,1,0,2179,84,26
20,2,195770,10,4,0,3,4,1,0,0,26,39
45,2,125194,7,4,6,1,2,0,0,0,40,39
27,2,58654,11,5,0,4,4,0,0,0,40,39
30,2,116508,9,2,2,0,4,1,0,0,40,11
36,2,166988,13,2,9,5,4,0,0,0,40,39
25,2,374163,9,3,4,1,3,1,0,0,40,26
30,6,96851,10,4,14,1,4,0,0,1719,25,39
31,2,196788,9,2,0,5,4,0,0,0,40,39
49,2,186172,9,2,2,0,4,1,7688,0,45,39
26,2,245628,7,4,5,4,4,1,0,0,20,39
25,2,159732,13,4,9,1,4,1,0,0,40,39
29,2,129856,11,4,0,3,4,0,0,0,40,39
24,2,182812,10,4,0,3,4,0,3325,0,52,6
41,2,314322,9,2,0,0,4,1,0,0,40,39
35,2,102976,14,4,3,1,4,1,0,0,40,39
57,3,42959,13,2,11,5,4,0,0,0,40,39
21,2,256356,7,4,8,2,4,0,0,0,40,26
29,2,136277,6,4,7,3,2,0,0,0,32,39
36,2,284616,10,2,3,0,4,1,0,0,40,39
20,2,185554,10,4,0,3,4,0,0,0,25,39
51,2,138847,13,2,3,0,4,1,0,0,40,39
39,2,33487,7,2,6,0,4,1,0,0,40,39
36,2,84306,13,2,3,0,4,1,5013,0,50,39
40,4,223881,15,2,9,0,4,1,99999,0,70,39
61,2,149653,9,2,3,0,4,1,0,0,50,39
38,2,348739,15,2,9,0,4,1,0,0,60,39
20,6,235442,10,4,14,3,4,1,0,0,35,39
21,2,34506,9,5,7,3,4,0,0,0,35,39
40,2,346964,9,0,12,4,4,0,0,0,40,39
46,2,192208,6,2,2,0,4,1,0,0,45,39
21,2,305874,10,2,2,0,4,1,0,0,54,39
35,4,462890,6,2,13,0,2,1,0,0,50,39
39,2,89508,13,2,11,0,4,1,0,0,40,39
38,4,200153,9,2,2,0,4,1,0,0,60,39
30,2,179446,9,5,0,4,4,0,0,0,40,39
28,2,208965,5,4,6,4,3,1,0,0,40,26
32,2,40142,13,2,3,0,4,1,0,0,40,39
46,4,57452,11,2,2,0,4,1,0,0,40,39
40,2,327573,11,2,2,0,4,1,0,0,40,39
47,2,151267,9,2,6,5,2,0,15024,0,40,39
44,2,265266,6,2,13,0,4,1,0,0,40,39
38,2,203836,9,2,11,0,4,1,3464,0,40,4
51,6,163998,9,3,14,1,4,1,0,0,20,39
46,4,28281,13,2,4,0,4,1,0,0,40,39
51,2,293196,16,2,9,0,4,1,15024,0,60,20
45,2,214627,16,6,9,4,4,1,15020,0,40,20
20,2,368852,10,4,7,3,4,0,0,0,20,39
44,2,353396,13,2,9,0,4,1,0,0,45,39
33,2,161745,11,2,4,0,4,1,0,0,45,39
18,2,97963,9,4,7,3,4,0,0,0,30,39
61,3,156542,15,5,9,1,4,1,0,0,40,39
50,5,198103,13,4,3,1,4,0,0,0,40,39
47,0,55377,9,4,6,3,2,1,0,0,40,39
34,2,173730,13,2,3,0,4,1,0,0,50,39
53,2,374588,9,2,13,0,2,1,0,0,60,39
39,4,174330,10,2,2,0,4,1,0,0,40,39
58,2,78141,9,2,2,0,4,1,0,0,40,39
66,6,190324,9,2,14,0,2,1,0,0,18,39
26,2,31350,7,4,4,1,4,1,0,0,50,39
47,1,134671,10,2,3,0,4,1,0,0,40,39
31,2,197023,11,2,6,0,0,1,0,0,40,39
52,2,117674,10,2,3,0,4,1,0,0,40,39
29,2,169815,12,2,11,0,4,1,0,0,50,39
43,2,598606,5,5,5,4,2,0,0,0,50,39
42,0,122861,14,2,3,0,4,1,0,0,40,39
35,2,166235,10,4,6,1,2,0,0,0,30,39
41,2,187821,9,2,6,0,4,1,2885,0,40,39
34,2,340940,13,2,11,0,4,1,7298,0,60,39
52,4,194791,10,2,2,0,4,1,0,0,40,39
61,2,231323,10,2,2,0,4,1,0,0,40,39
39,1,305597,9,5,3,4,4,1,0,0,40,39
19,2,25429,10,4,11,1,4,0,0,0,25,39
46,5,192779,13,2,3,0,4,1,7688,0,40,39
39,2,346478,10,4,3,1,4,1,0,0,45,39
22,2,341368,10,4,7,1,4,1,0,0,50,39
30,5,295612,9,5,0,1,4,0,0,0,40,39
40,2,168936,11,0,7,1,4,0,0,0,32,39
43,2,218558,13,3,9,1,4,1,3325,0,40,39
23,2,308205,12,4,7,3,4,1,0,0,20,39
39,1,357173,12,0,9,1,4,1,0,0,59,39
54,2,457237,14,2,11,0,4,1,0,0,40,39
46,3,284799,10,2,11,0,4,1,0,0,60,39
20,2,179423,10,4,13,3,4,0,0,0,40,39
50,4,363405,13,2,12,5,4,0,0,0,50,39
17,2,139183,6,4,11,3,4,0,0,0,15,39
36,2,203482,9,2,6,0,4,1,0,0,40,39
37,2,112554,9,2,11,0,4,1,0,0,45,39
53,2,99476,9,0,7,1,4,0,0,0,38,39
50,2,93690,9,2,13,0,4,1,0,0,40,39
38,2,220585,9,2,2,0,4,1,0,0,40,39
63,4,194638,9,2,2,0,4,1,0,0,32,39
53,2,154785,9,2,2,0,4,1,0,0,50,39
40,6,162108,13,0,14,1,4,0,0,0,50,39
23,3,214542,10,4,9,1,4,1,0,0,50,39
20,2,161922,9,4,5,1,4,1,0,0,43,39
46,2,207940,10,2,2,0,2,1,0,0,40,39
28,2,259351,6,4,7,2,0,1,0,0,40,26
59,2,208395,14,0,9,1,4,1,0,0,50,39
41,2,116391,13,2,3,0,4,1,0,0,40,39
56,2,174351,8,2,2,0,4,1,0,0,40,22
50,4,44368,9,2,11,0,4,1,15024,0,55,8
31,1,188798,13,4,3,1,4,0,0,0,50,39
41,2,50122,11,0,11,3,4,1,0,0,50,39
38,2,111398,13,2,9,5,4,0,7688,0,40,39
25,5,152035,12,4,0,3,4,0,0,0,40,39
18,6,139003,9,4,14,2,3,0,0,0,12,39
49,1,249289,13,0,9,4,2,0,0,0,40,39
39,2,257726,10,4,6,3,4,1,0,0,40,39
22,6,113175,10,4,14,3,4,0,0,0,20,39
21,2,151158,10,4,9,3,4,0,0,0,25,39
35,2,465326,13,2,11,0,4,1,0,0,40,39
21,6,356772,9,4,14,4,4,0,0,0,40,39
38,2,364782,9,2,2,0,4,1,0,0,40,39
31,2,329301,9,0,13,1,4,1,0,0,55,39
17,3,254859,7,4,9,3,4,1,0,0,20,39
31,2,203488,13,2,0,0,4,1,7298,0,50,39
25,1,222800,13,4,9,1,4,1,0,0,40,39
39,2,96452,14,2,3,0,4,1,0,0,55,39
38,1,116580,13,2,9,5,4,0,0,0,20,39
50,2,400004,10,2,11,0,4,1,0,0,60,39
63,2,183608,6,2,3,0,4,1,0,0,40,39
31,2,194055,9,2,13,0,4,1,0,0,50,39
23,2,210443,13,4,9,3,4,0,0,0,40,39
18,2,43272,10,4,7,3,4,1,0,0,20,39
43,1,108945,13,0,9,4,4,0,0,0,48,39
34,2,114691,10,2,3,0,4,1,0,0,50,39
18,2,304169,7,4,11,3,4,1,0,0,35,39
46,2,503923,9,2,6,0,2,1,4386,0,40,39
35,2,340428,13,4,11,4,4,0,0,0,40,39
46,5,106705,14,4,3,1,4,0,0,0,38,39
59,2,146391,11,2,12,0,4,1,7298,0,40,39
27,2,39665,9,0,11,4,4,0,0,0,37,39
41,2,113823,14,2,9,0,4,1,0,0,40,9
42,2,217826,9,4,2,3,2,1,0,0,40,0
55,2,349304,13,2,3,0,4,1,0,0,40,39
34,6,197688,9,4,14,1,2,0,0,0,40,39
44,2,54507,9,4,6,1,4,0,0,0,40,39
26,2,117833,13,4,3,1,4,0,0,1669,50,39
36,2,163396,11,2,9,5,4,0,0,0,40,39
69,2,88566,5,2,7,0,4,1,1424,0,35,39
33,2,323619,10,4,0,4,4,0,0,0,40,39
30,2,75755,11,2,9,0,4,1,0,0,40,39
35,2,148903,9,2,7,5,4,0,0,0,16,39
25,2,40915,13,4,3,1,4,0,0,0,40,39
21,2,182606,10,4,7,3,2,1,0,0,40,0
18,2,131033,7,4,7,2,2,1,0,0,15,39
35,4,168475,10,2,2,0,4,1,0,0,60,39
20,2,121568,9,2,5,0,4,1,0,0,50,39
26,2,139098,14,2,9,0,4,1,5013,0,40,39
46,2,357338,13,2,12,0,4,1,0,0,40,39
31,2,283268,13,4,9,4,4,0,0,0,36,39
40,2,572751,15,2,2,0,4,1,5178,0,40,26
40,2,315321,9,0,3,4,4,0,0,625,52,39
31,2,120461,13,4,3,1,4,0,0,0,40,39
32,4,65278,16,2,3,0,4,1,0,0,40,39
23,4,208503,10,0,0,3,4,1,0,0,40,39
25,1,112835,14,4,10,1,4,1,0,0,40,39
37,2,265038,10,2,13,0,4,1,0,0,50,39
18,2,89478,10,4,11,3,4,0,0,0,20,39
55,2,276229,9,6,11,1,4,0,0,0,38,39
52,2,366232,5,0,2,4,4,0,0,0,40,5
26,2,152035,9,4,0,3,4,0,0,0,40,39
37,2,205339,10,4,12,1,4,1,0,0,40,39
39,2,75995,9,0,3,4,4,0,0,0,45,39
62,4,192236,13,0,9,1,4,0,0,0,40,39
19,6,188618,10,4,14,3,4,0,0,0,25,39
47,2,229737,9,2,2,0,4,1,0,0,45,39
51,1,199688,13,2,10,0,4,1,0,0,40,39
55,2,52953,9,0,7,4,4,0,0,0,40,39
30,2,221043,9,2,2,0,4,1,0,0,35,39
59,0,115389,10,2,2,0,4,1,0,0,36,39
45,4,204205,6,2,2,0,4,1,0,0,65,39
52,2,338816,10,2,3,0,4,1,15024,0,45,39
21,2,197387,9,4,5,3,4,1,0,0,20,39
31,2,42485,9,2,6,0,4,1,0,0,55,39
29,2,367706,10,4,0,3,2,1,0,0,40,39
24,2,102493,9,2,5,0,4,1,0,0,40,39
17,2,263746,6,4,7,3,4,1,0,0,24,39
47,2,115358,9,0,6,1,2,0,0,0,40,39
46,2,189680,10,2,11,0,4,1,0,0,50,39
32,6,282622,9,0,14,4,4,0,0,0,28,39
34,2,127651,6,4,4,1,4,1,0,0,44,0
63,2,230823,8,2,13,0,4,1,0,0,40,5
21,2,300812,10,4,7,3,4,1,0,0,25,39
18,2,174732,9,4,7,2,2,1,0,0,36,39
49,5,183710,16,2,3,0,4,1,0,0,50,39
36,3,213008,12,2,3,0,4,1,0,0,40,39
47,2,357848,9,2,2,0,4,1,0,0,40,39
36,2,165799,14,2,11,0,4,1,0,0,50,39
39,4,188571,11,2,4,0,4,1,0,0,60,39
46,2,97883,13,4,11,1,4,0,0,0,35,39
43,1,105862,10,2,0,5,4,0,0,1902,40,39
39,1,57424,13,0,0,4,4,0,0,0,35,39
29,2,151476,10,5,11,1,4,0,0,0,40,39
23,2,129583,9,4,5,3,2,0,0,0,16,39
57,2,180920,6,2,2,0,4,1,0,0,43,39
38,4,182416,9,4,11,4,2,0,0,0,42,39
25,2,251915,13,4,11,3,4,0,0,0,40,39
39,1,187127,10,2,3,0,4,1,0,0,40,39
24,2,69045,10,4,11,1,2,1,0,0,40,23
56,2,192869,14,2,2,0,4,1,0,1977,44,39
39,2,74163,8,0,11,1,4,0,0,0,40,39
23,2,60847,11,4,11,4,4,0,0,0,60,39
17,6,213055,7,4,14,1,3,0,0,0,20,39
67,4,116057,9,0,3,1,4,0,3273,0,16,39
41,2,82393,13,4,0,1,1,1,0,0,50,39
24,1,134181,13,4,9,3,4,0,0,0,50,39
51,2,159910,13,0,3,1,2,1,10520,0,40,39
30,3,117570,9,0,7,1,4,0,0,0,60,39
47,3,214169,9,2,4,0,4,1,15024,0,40,39
56,2,56331,9,4,6,1,4,1,0,0,32,39
51,2,35576,9,0,2,1,4,1,0,0,38,39
57,4,149168,10,2,3,0,4,1,0,0,55,39
34,2,157165,10,0,7,4,4,0,0,0,40,39
24,2,278130,13,4,9,1,4,1,0,0,40,39
57,2,257200,9,2,6,0,4,1,0,0,40,39
38,2,283122,9,2,6,0,4,1,0,0,40,39
23,2,580248,9,4,12,1,4,0,0,0,40,39
58,2,519006,9,2,2,0,4,1,0,0,52,39
19,6,37332,9,4,14,3,4,0,1055,0,12,39
68,5,235882,16,2,9,0,4,1,0,2377,60,39
43,2,336513,10,2,3,0,4,1,0,1902,40,39
17,2,115551,7,4,7,3,4,0,0,0,20,39
53,5,50048,16,2,9,0,4,1,7688,0,50,39
37,3,382802,16,2,9,0,2,1,0,0,99,39
21,6,180303,13,4,14,1,1,1,0,0,25,0
63,2,106023,9,2,2,0,4,1,0,0,40,39
31,2,332379,10,3,13,4,4,1,0,0,50,39
29,2,95465,9,2,7,0,4,1,0,0,40,39
43,1,96102,10,2,10,0,4,1,0,1887,40,39
27,2,36440,15,4,9,1,4,0,0,0,65,39
25,4,209384,9,4,7,2,4,1,0,0,32,39
28,2,50814,9,4,9,1,4,0,0,0,40,39
54,2,143865,9,0,11,4,4,0,0,0,35,39
74,6,104661,10,6,14,1,4,0,0,0,12,39
31,1,50442,10,4,3,3,0,0,0,0,32,39
23,2,236601,10,4,12,1,4,1,0,0,48,39
19,2,100999,13,4,9,3,4,0,0,0,30,39
61,4,32423,9,2,4,5,4,0,22040,0,40,39
59,6,154236,9,2,14,5,4,0,7688,0,40,39
27,3,153546,11,2,7,5,4,0,0,0,36,39
19,2,182355,10,4,0,3,2,0,0,0,20,39
23,6,191444,9,4,14,3,4,1,0,0,40,39
25,1,44216,9,0,0,1,0,0,0,0,35,39
40,2,97688,10,2,12,0,4,1,0,0,48,39
53,2,209022,7,0,7,1,4,0,0,0,37,39
32,2,96016,13,4,9,1,4,1,0,0,45,39
72,4,52138,16,2,9,0,4,1,0,2392,25,39
42,2,138634,9,2,11,0,4,1,0,0,40,39
17,2,130125,6,4,7,3,0,0,1055,0,20,39
73,2,247355,9,2,13,0,4,1,0,0,16,2
41,4,227065,10,5,2,1,4,1,0,0,40,39
23,2,244771,10,4,6,3,2,0,0,0,20,23
23,2,215616,9,4,9,1,4,0,0,0,40,2
65,2,386672,11,2,0,0,4,1,0,0,15,39
45,3,177543,9,2,11,5,4,0,0,0,50,39
52,0,617021,13,2,12,0,2,1,7688,0,40,39
24,1,117109,13,4,0,3,2,0,0,0,27,39
23,2,373550,11,2,2,0,4,1,0,0,40,39
30,2,19847,10,0,12,3,4,0,0,0,40,39
26,2,189590,13,4,3,1,4,1,0,0,40,39
37,4,58343,9,0,4,4,4,1,0,0,56,39
17,2,354201,9,4,7,3,4,1,0,0,40,39
31,2,119422,9,2,11,0,4,1,0,0,40,39
52,2,363405,9,5,0,2,4,0,0,0,40,39
63,2,181863,13,4,11,1,4,1,0,0,27,39
27,2,194472,9,4,8,1,4,0,0,0,60,39
31,2,247328,5,2,6,0,4,1,3137,0,40,26
71,4,130731,9,6,0,1,4,0,0,0,35,39
35,2,236910,13,2,3,0,4,1,0,0,60,39
44,2,378251,9,2,0,5,4,0,0,0,38,39
36,2,120760,14,2,9,0,1,1,0,0,40,3
22,2,203182,13,4,3,2,4,0,0,0,20,39
32,2,130304,9,2,9,0,4,1,0,1485,48,39
30,1,352542,13,0,9,4,4,0,0,0,40,39
60,6,191024,9,2,14,0,4,1,0,0,40,39
25,2,197728,10,4,0,3,4,0,0,0,40,39
41,2,89226,9,0,2,1,4,1,0,0,40,39
45,2,304570,8,2,6,0,1,1,0,0,40,0
32,2,180296,10,0,0,4,4,0,0,0,40,39
22,2,361487,9,4,2,1,4,1,0,0,40,39
39,2,218490,13,2,11,0,4,1,0,1848,40,39
63,4,231777,13,4,13,1,4,1,0,0,40,39
23,2,189832,12,4,13,4,4,0,0,0,40,39
61,2,232308,6,2,6,0,4,1,0,0,40,39
31,5,33308,11,2,2,0,4,1,0,0,40,39
25,2,333677,5,2,6,0,4,1,0,0,45,39
33,2,170651,9,4,7,3,4,0,1055,0,40,39
39,2,343403,9,2,11,5,4,0,0,0,36,39
53,2,166386,13,2,6,5,1,0,0,0,40,3
26,0,48099,13,4,3,1,4,0,0,0,40,39
21,2,143062,10,4,7,3,4,1,0,0,32,39
18,2,104704,9,4,0,3,2,1,0,0,40,39
34,2,30497,13,2,3,0,4,1,15024,0,60,39
44,5,174325,14,2,9,0,2,1,7688,0,40,39
31,2,286675,9,0,2,3,4,1,0,0,50,39
44,2,59474,9,2,13,0,4,1,0,0,40,39
42,2,378384,15,2,9,0,4,1,0,1902,60,39
43,2,245842,9,2,6,0,4,1,0,0,44,26
33,2,274222,13,2,7,0,1,1,7688,0,38,39
21,2,342575,10,4,11,3,2,0,0,0,30,39
30,2,206051,9,2,5,0,4,1,0,0,40,39
55,2,234213,9,2,13,0,4,1,0,0,60,39
57,2,145189,10,4,0,1,4,0,0,0,40,39
37,2,233490,9,4,4,1,4,1,0,0,50,39
32,2,344129,9,2,6,0,4,1,0,0,40,39
62,4,171315,13,2,9,0,4,1,0,0,60,39
31,4,181485,13,4,11,1,2,1,0,0,40,39
51,2,255412,13,2,3,0,4,1,0,0,50,10
37,2,262409,14,0,3,4,4,0,0,213,45,39
47,2,84726,10,2,6,0,4,1,0,0,40,39
31,6,226883,9,0,14,3,4,1,0,0,75,39
75,4,184335,7,2,3,0,4,1,0,0,30,39
43,2,102025,14,2,9,0,3,1,0,0,50,39
39,2,183898,12,2,2,0,4,1,7688,0,60,11
30,2,55291,13,2,9,0,4,1,0,0,40,39
44,2,100584,9,2,6,0,0,1,0,0,40,39
53,1,181755,14,0,9,1,4,0,0,0,35,39
40,2,150528,13,2,0,0,4,1,0,0,40,39
18,2,107277,7,4,11,3,4,0,0,0,20,39
33,2,247205,13,2,10,0,2,1,0,0,40,9
20,2,291979,9,4,11,3,4,1,0,0,40,39
38,2,270985,10,2,3,0,2,1,0,0,50,39
48,2,62605,9,0,0,1,4,0,0,0,35,39
46,4,176863,9,2,3,0,4,1,0,0,40,39
51,2,53197,9,2,2,0,4,1,0,0,40,39
35,4,267776,9,4,7,2,4,0,0,0,30,39
30,2,306383,10,0,5,1,4,1,0,0,50,39
70,2,35494,9,2,3,0,4,1,0,0,30,39
26,2,291968,9,2,13,0,4,1,0,0,44,39
34,2,80933,9,2,2,0,4,1,0,1672,40,39
46,2,271828,9,2,2,0,4,1,0,0,40,39
70,2,121993,9,2,0,5,4,0,0,0,5,39
37,1,31023,10,2,7,0,4,1,0,0,40,39
36,4,36425,10,0,11,4,4,0,0,0,35,39
23,2,407684,5,4,6,2,4,0,0,0,40,26
28,2,241895,9,2,11,0,4,1,0,1628,40,39
44,4,158555,10,2,3,0,4,1,0,0,50,39
58,2,140363,9,0,6,1,4,1,3325,0,30,39
53,2,123429,10,2,3,0,4,1,0,0,60,39
23,2,40060,10,2,5,0,4,1,0,0,40,39
26,2,290286,9,4,2,1,2,1,0,0,40,39
21,6,249271,10,2,14,0,4,1,0,0,40,39
34,1,106169,14,0,9,1,4,0,0,0,50,39
43,2,76487,7,2,2,0,4,1,0,0,40,39
22,2,437994,10,4,7,2,2,1,0,0,20,39
41,2,113555,10,2,2,0,0,1,7298,0,50,39
36,2,160120,9,2,0,0,1,1,0,0,40,40
41,1,343079,13,2,9,5,4,0,0,1740,20,39
